PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,CabinDeck,CabinNo.,CabinSide,Group,Group_size,Last_name,Family_size,IsAlone,Luxury_exp,Regular_exp,Total_exp
4737_01,Earth,False,E/296/P,TRAPPIST-1e,20.0,False,0.0,40.0,9.0,120.0,622.0,Dwindy Beckerson,E,296,P,4737,1,Beckerson,7.0,True,742.0,49.0,791.0
4740_01,Earth,True,G/774/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Trice Valey,G,774,S,4740,1,Valey,4.0,True,0.0,0.0,0.0
4742_01,Mars,False,F/894/S,TRAPPIST-1e,29.0,False,1071.0,27.0,58.0,0.0,0.0,Rantax Sulie,F,894,S,4742,1,Sulie,2.0,True,1071.0,85.0,1156.0
4745_01,Earth,True,G/769/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Camie Willynnedy,G,769,P,4745,1,Willynnedy,8.0,True,0.0,0.0,0.0
4747_01,Europa,True,D/148/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Mesarga Ingascomet,D,148,S,4747,2,Ingascomet,9.0,False,0.0,0.0,0.0
4747_02,Europa,False,D/148/S,TRAPPIST-1e,33.0,False,0.0,1376.0,26.0,159.0,1649.0,Matark Ingascomet,D,148,S,4747,2,Ingascomet,9.0,False,1808.0,1402.0,3210.0
4749_01,Earth,False,F/962/P,TRAPPIST-1e,16.0,False,262.0,0.0,1.0,825.0,0.0,Thelix Blancoy,F,962,P,4749,1,Blancoy,11.0,True,1087.0,1.0,1088.0
4751_01,Earth,False,F/963/P,TRAPPIST-1e,22.0,False,390.0,98.0,0.0,278.0,39.0,Lynnon Thomason,F,963,P,4751,1,Thomason,6.0,True,707.0,98.0,805.0
4760_01,Earth,False,F/898/S,55 Cancri e,18.0,False,5.0,526.0,0.0,0.0,122.0,Kimmy Atkinney,F,898,S,4760,1,Atkinney,5.0,True,127.0,526.0,653.0
4761_01,Earth,True,G/770/P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Kell Youngrayes,G,770,P,4761,3,Youngrayes,7.0,False,0.0,0.0,0.0
4761_02,Earth,True,G/770/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Gerry Youngrayes,G,770,P,4761,3,Youngrayes,7.0,False,0.0,0.0,0.0
4761_03,Earth,False,F/967/P,TRAPPIST-1e,34.0,False,0.0,919.0,0.0,0.0,51.0,Denny Youngrayes,F,967,P,4761,3,Youngrayes,7.0,False,51.0,919.0,970.0
4765_01,Earth,True,G/771/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Karlie Santry,G,771,P,4765,1,Santry,11.0,True,0.0,0.0,0.0
4766_01,Mars,True,F/899/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Tundsh Parte,F,899,S,4766,1,Parte,5.0,True,0.0,0.0,0.0
4767_01,Earth,False,F/970/P,TRAPPIST-1e,20.0,False,43.0,443.0,642.0,0.0,0.0,Rossie Wartyson,F,970,P,4767,1,Wartyson,12.0,True,43.0,1085.0,1128.0
4768_01,Europa,False,D/158/P,TRAPPIST-1e,56.0,False,0.0,2345.0,39.0,338.0,452.0,Yilduno Fuleng,D,158,P,4768,2,Fuleng,3.0,False,790.0,2384.0,3174.0
4768_02,Europa,True,D/158/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Phernar Fuleng,D,158,P,4768,2,Fuleng,3.0,False,0.0,0.0,0.0
4771_01,Earth,False,F/901/S,TRAPPIST-1e,35.0,False,0.0,579.0,132.0,0.0,0.0,Lindy Heney,F,901,S,4771,1,Heney,6.0,True,0.0,711.0,711.0
4776_01,Mars,False,F/973/P,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,Prow Spien,F,973,P,4776,4,Spien,12.0,False,0.0,0.0,0.0
4776_02,Mars,False,E/297/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Batses Spien,E,297,P,4776,4,Spien,12.0,False,0.0,0.0,0.0
4776_03,Mars,True,F/973/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Dous Buthe,F,973,P,4776,4,Buthe,4.0,False,0.0,0.0,0.0
4776_04,Mars,False,F/973/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Badont Spien,F,973,P,4776,4,Spien,12.0,False,0.0,0.0,0.0
4779_01,Earth,False,G/772/P,TRAPPIST-1e,30.0,False,8.0,18.0,0.0,0.0,1779.0,Doray Franankson,G,772,P,4779,1,Franankson,5.0,True,1787.0,18.0,1805.0
4781_01,Earth,False,F/902/S,TRAPPIST-1e,50.0,False,0.0,0.0,9.0,819.0,0.0,Timyra Schwardson,F,902,S,4781,1,Schwardson,10.0,True,819.0,9.0,828.0
4789_01,Mars,True,E/298/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Allota Sad,E,298,P,4789,1,Sad,6.0,True,0.0,0.0,0.0
4799_01,Mars,False,F/976/P,TRAPPIST-1e,19.0,False,794.0,0.0,2.0,0.0,191.0,Minnys Fan,F,976,P,4799,3,Fan,4.0,False,985.0,2.0,987.0
4799_02,Mars,False,F/976/P,TRAPPIST-1e,28.771968503937007,False,32.0,1017.0,1.0,0.0,755.0,Rispid Fan,F,976,P,4799,3,Fan,4.0,False,787.0,1018.0,1805.0
4799_03,Mars,False,F/976/P,TRAPPIST-1e,35.0,False,611.0,0.0,409.0,0.0,20.0,Hon Fan,F,976,P,4799,3,Fan,4.0,False,631.0,409.0,1040.0
4800_01,Earth,False,G/784/S,TRAPPIST-1e,45.0,False,0.0,0.0,61.0,199.0,514.0,Verney Newtontoss,G,784,S,4800,1,Newtontoss,7.0,True,713.0,61.0,774.0
4802_01,Earth,True,G/774/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Mabley Lambucketty,G,774,P,4802,2,Lambucketty,8.0,False,0.0,0.0,0.0
4802_02,Earth,False,G/774/P,PSO J318.5-22,74.0,False,568.0,17.0,0.0,305.5862876776511,1.0,Evendy Lambucketty,G,774,P,4802,2,Lambucketty,8.0,False,569.0,17.0,586.0
4805_01,Earth,True,G/160/P,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Wallyn Popelase,F,82,S,4805,1,Popelase,3.0,True,0.0,0.0,0.0
4806_01,Mars,False,E/312/S,TRAPPIST-1e,39.0,False,1.0,0.0,1048.0,0.0,0.0,Coves Jaf,E,312,S,4806,1,Jaf,3.0,True,1.0,1048.0,1049.0
4809_01,Earth,False,F/978/P,TRAPPIST-1e,18.0,False,4.0,13.0,0.0,1784.0,137.0,Evenna Barks,F,978,P,4809,1,Barks,7.0,True,1925.0,13.0,1938.0
4811_01,Earth,True,G/787/S,PSO J318.5-22,39.0,False,0.0,0.0,0.0,0.0,0.0,Colly Hickett,G,787,S,4811,1,Hickett,10.0,True,0.0,0.0,0.0
4812_01,Europa,True,E/300/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Batenar Sageng,E,300,P,4812,1,Sageng,12.0,True,0.0,0.0,0.0
4816_01,Earth,False,F/908/S,PSO J318.5-22,21.0,False,101.0,447.7948277209157,71.0,17.0,279.0,Irmark Emenez,F,908,S,4816,1,Emenez,15.0,True,397.0,71.0,468.0
4820_01,Europa,False,B/190/S,TRAPPIST-1e,35.0,False,0.0,6607.0,0.0,706.0,363.0,Sterops Subateful,B,190,S,4820,2,Subateful,7.0,False,1069.0,6607.0,7676.0
4820_02,Europa,False,B/190/S,55 Cancri e,66.0,False,165.0,1329.0,0.0,230.0,7749.0,Batenar Subateful,B,190,S,4820,2,Subateful,7.0,False,8144.0,1329.0,9473.0
4821_01,Earth,False,F/909/S,TRAPPIST-1e,14.0,False,14.0,0.0,135.0,0.0,818.0,Diandy Arneras,F,909,S,4821,1,Arneras,9.0,True,832.0,135.0,967.0
4824_01,Mars,False,D/151/S,TRAPPIST-1e,20.0,False,71.0,2.0,2121.0,0.0,0.0,Rookix Porté,D,151,S,4824,1,Porté,6.0,True,71.0,2123.0,2194.0
4825_01,Mars,True,F/910/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Beal Pephe,F,910,S,4825,1,Pephe,3.0,True,0.0,0.0,0.0
4826_01,Europa,False,E/313/S,TRAPPIST-1e,36.0,False,0.0,2313.0,12.0,194.0,10.0,Asellan Rinicapead,E,313,S,4826,1,Rinicapead,4.0,True,204.0,2325.0,2529.0
4833_01,Europa,False,A/59/S,55 Cancri e,27.0,True,0.0,273.0,0.0,2597.0,4093.0,Aino Meroliss,A,59,S,4833,2,Meroliss,3.0,False,6690.0,273.0,6963.0
4833_02,Europa,False,B/191/S,55 Cancri e,51.0,False,0.0,2387.0,172.92606760871263,1866.0,54.0,Misamak Meroliss,B,191,S,4833,2,Meroliss,3.0,False,1920.0,2387.0,4307.0
4834_01,Earth,True,G/790/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Adanne Simonddler,G,790,S,4834,1,Simonddler,2.0,True,0.0,0.0,0.0
4835_01,Earth,False,F/985/P,TRAPPIST-1e,46.0,False,2.0,90.0,0.0,1351.0,0.0,Daisya Willangsey,F,985,P,4835,1,Willangsey,12.0,True,1353.0,90.0,1443.0
4839_01,Mars,False,F/914/S,TRAPPIST-1e,67.0,False,1365.0,0.0,1296.0,9.0,0.0,Cireal Concy,F,914,S,4839,1,Concy,8.0,True,1374.0,1296.0,2670.0
4843_01,Earth,False,G/779/P,TRAPPIST-1e,24.0,False,207.0,0.0,62.0,0.0,452.0,Rone Hebernandry,G,779,P,4843,2,Hebernandry,10.0,False,659.0,62.0,721.0
4843_02,Earth,False,G/779/P,PSO J318.5-22,35.0,False,221.14014678326046,607.0,0.0,0.0,1145.0,Hard Hebernandry,G,779,P,4843,2,Hebernandry,10.0,False,1145.0,607.0,1752.0
4844_01,Earth,False,F/916/S,TRAPPIST-1e,14.0,False,40.0,0.0,497.0,0.0,285.0,Karley Meltoney,F,916,S,4844,1,Meltoney,4.0,True,325.0,497.0,822.0
4849_01,Mars,True,F/987/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Donut Sione,F,987,P,4849,1,Sione,2.0,True,0.0,0.0,0.0
4852_01,Earth,True,G/780/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Kendre Savaraldez,G,780,P,4852,1,Savaraldez,12.0,True,0.0,0.0,0.0
4854_01,Mars,True,F/919/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Sugark Vlart,F,919,S,4854,1,Vlart,3.0,True,0.0,0.0,0.0
4855_01,Earth,True,G/781/P,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Rayley Cartyernan,G,781,P,4855,2,Cartyernan,13.0,False,0.0,0.0,0.0
4855_02,Earth,True,G/781/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Idary Cartyernan,G,781,P,4855,2,Cartyernan,13.0,False,0.0,0.0,0.0
4858_01,Mars,False,D/159/P,TRAPPIST-1e,36.0,False,3341.0,0.0,558.0,0.0,0.0,Toale Pota,D,159,P,4858,1,Pota,9.0,True,3341.0,558.0,3899.0
4859_01,Earth,True,G/793/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Claura Brenney,G,793,S,4859,1,Brenney,15.0,True,0.0,0.0,0.0
4860_01,Earth,False,F/921/S,PSO J318.5-22,22.0,False,0.0,0.0,292.0,261.0,0.0,Matty Clean,F,921,S,4860,1,Clean,5.0,True,261.0,292.0,553.0
4861_01,Earth,False,E/303/P,TRAPPIST-1e,58.0,False,70.0,0.0,292.0,356.0,0.0,Carlen Frandriquez,E,303,P,4861,1,Frandriquez,4.0,True,426.0,292.0,718.0
4865_01,Earth,False,F/988/P,TRAPPIST-1e,14.0,False,1538.0,22.0,0.0,11.0,2.0,Idacey Sancasey,F,988,P,4865,1,Sancasey,15.0,True,1551.0,22.0,1573.0
4867_01,Earth,False,F/989/P,TRAPPIST-1e,18.0,False,0.0,8.0,0.0,433.0,482.0,Eilan Kerrealds,F,989,P,4867,1,Kerrealds,9.0,True,915.0,8.0,923.0
4869_01,Earth,False,G/160/P,TRAPPIST-1e,40.0,False,48.0,4.0,351.0,54.0,443.0,Tine Merce,F,82,S,4869,1,Merce,11.0,True,545.0,355.0,900.0
4872_01,Earth,False,F/924/S,TRAPPIST-1e,24.0,False,0.0,5.0,6.0,486.0,205.0,Joyces Tuckers,F,924,S,4872,1,Tuckers,9.0,True,691.0,11.0,702.0
4877_01,Mars,False,F/928/S,TRAPPIST-1e,26.0,False,80.0,0.0,199.0,288.0,0.0,Range Frie,F,928,S,4877,1,Frie,3.0,True,368.0,199.0,567.0
4894_01,Earth,True,G/798/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Laude Guerson,G,798,S,4894,1,Guerson,14.0,True,0.0,0.0,0.0
4905_01,Earth,True,G/792/P,55 Cancri e,28.771968503937007,False,0.0,0.0,0.0,0.0,0.0,Antony Daviddley,G,792,P,4905,1,Daviddley,6.0,True,0.0,0.0,0.0
4906_01,Earth,False,G/800/S,TRAPPIST-1e,21.0,False,699.0,0.0,63.0,2.0,19.0,Shan Hultz,G,800,S,4906,1,Hultz,9.0,True,720.0,63.0,783.0
4907_01,Earth,True,G/801/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Eliana Estron,G,801,S,4907,1,Estron,6.0,True,0.0,0.0,0.0
4908_01,Earth,False,F/996/P,TRAPPIST-1e,23.0,False,115.0,464.0,0.0,305.5862876776511,20.0,Guyne Barrison,F,996,P,4908,1,Barrison,3.0,True,135.0,464.0,599.0
4914_01,Mars,False,E/318/S,TRAPPIST-1e,22.0,False,1299.0,0.0,0.0,0.0,0.0,Dors Forne,E,318,S,4914,1,Forne,4.0,True,1299.0,0.0,1299.0
4919_01,Earth,False,F/934/S,55 Cancri e,20.0,False,637.0,447.7948277209157,0.0,193.0,0.0,Monard Gordond,F,934,S,4919,1,Gordond,8.0,True,830.0,0.0,830.0
4921_01,Europa,False,B/196/S,55 Cancri e,38.0,False,29.0,666.0,0.0,1641.0,7985.0,Cellah Dedingeal,B,196,S,4921,1,Dedingeal,1.0,True,9655.0,666.0,10321.0
4922_01,Earth,False,E/319/S,55 Cancri e,37.0,False,0.0,789.0,0.0,0.0,0.0,Heald Gregordy,E,319,S,4922,1,Gregordy,6.0,True,0.0,789.0,789.0
4926_01,Mars,False,E/307/P,TRAPPIST-1e,31.0,False,1596.0,0.0,453.0,0.0,86.0,Rankes Colte,E,307,P,4926,1,Colte,11.0,True,1682.0,453.0,2135.0
4928_01,Mars,False,F/1003/P,55 Cancri e,27.0,False,345.0,0.0,1025.0,91.0,0.0,Asinch Welto,F,1003,P,4928,1,Welto,4.0,True,436.0,1025.0,1461.0
4931_01,Earth,False,G/795/P,TRAPPIST-1e,31.0,False,0.0,0.0,1010.0,9.0,0.0,Rankie Mcfaddenson,G,795,P,4931,1,Mcfaddenson,9.0,True,9.0,1010.0,1019.0
4935_01,Earth,False,G/796/P,TRAPPIST-1e,21.0,False,97.0,41.0,0.0,436.0,52.0,Brada Whitneyes,G,796,P,4935,3,Whitneyes,6.0,False,585.0,41.0,626.0
4935_02,Earth,True,G/796/P,PSO J318.5-22,36.0,False,0.0,0.0,0.0,0.0,0.0,Bethew Whitneyes,G,796,P,4935,3,Whitneyes,6.0,False,0.0,0.0,0.0
4935_03,Earth,False,G/796/P,PSO J318.5-22,20.0,False,0.0,0.0,541.0,0.0,0.0,Matty Whitneyes,G,796,P,4935,3,Whitneyes,6.0,False,0.0,541.0,541.0
4936_01,Earth,False,G/797/P,PSO J318.5-22,36.0,False,55.0,4.0,0.0,0.0,1784.0,Lynnee Hickett,G,797,P,4936,1,Hickett,10.0,True,1839.0,4.0,1843.0
4947_01,Earth,False,G/807/S,PSO J318.5-22,40.0,False,0.0,20.0,143.0,98.0,461.0,Vivia Mcfaddoxter,G,807,S,4947,1,Mcfaddoxter,8.0,True,559.0,163.0,722.0
4948_01,Mars,False,D/153/S,TRAPPIST-1e,25.0,False,1117.0,0.0,33.0,1238.0,0.0,Nutz Mepie,D,153,S,4948,1,Mepie,9.0,True,2355.0,33.0,2388.0
4949_01,Europa,True,C/154/P,TRAPPIST-1e,32.0,True,0.0,0.0,0.0,0.0,0.0,Astrark Amincrerus,C,154,P,4949,2,Amincrerus,5.0,False,0.0,0.0,0.0
4949_02,Europa,False,C/154/P,55 Cancri e,25.0,False,0.0,1255.0,0.0,5229.0,3152.0,Kumak Amincrerus,C,154,P,4949,2,Amincrerus,5.0,False,8381.0,1255.0,9636.0
4953_01,Europa,True,G/160/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Solam Slable,F,82,S,4953,1,Slable,8.0,True,0.0,0.0,0.0
4955_01,Mars,False,F/1011/P,TRAPPIST-1e,28.0,False,1104.0,0.0,163.0,19.0,61.0,Cin Erry,F,1011,P,4955,1,Erry,9.0,True,1184.0,163.0,1347.0
4957_01,Europa,True,C/155/P,55 Cancri e,58.0,False,0.0,0.0,0.0,0.0,0.0,Antino Ofoormy,C,155,P,4957,1,Ofoormy,1.0,True,0.0,0.0,0.0
4959_01,Mars,True,F/940/S,TRAPPIST-1e,28.771968503937007,False,0.0,0.0,0.0,0.0,0.0,Donch Flate,F,940,S,4959,1,Flate,9.0,True,0.0,0.0,0.0
4960_01,Earth,False,F/941/S,TRAPPIST-1e,22.0,False,0.0,0.0,12.0,689.0,2.0,Jodia Lardsonald,F,941,S,4960,1,Lardsonald,5.0,True,691.0,12.0,703.0
4962_01,Mars,True,F/1012/P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Naros Start,F,1012,P,4962,1,Start,7.0,True,0.0,0.0,0.0
4966_01,Europa,False,B/197/S,TRAPPIST-1e,28.0,False,0.0,9933.0,0.0,134.0,70.0,Dsch Slable,B,197,S,4966,2,Slable,8.0,False,204.0,9933.0,10137.0
4966_02,Europa,True,B/197/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Alark Slable,B,197,S,4966,2,Slable,8.0,False,0.0,0.0,0.0
4967_01,Earth,False,F/1013/P,55 Cancri e,40.0,False,221.14014678326046,0.0,0.0,0.0,127.0,Nancis Mcmahoney,F,1013,P,4967,1,Mcmahoney,5.0,True,127.0,0.0,127.0
4968_01,Earth,True,G/801/P,TRAPPIST-1e,28.771968503937007,False,0.0,0.0,0.0,0.0,0.0,Haryn Simmonders,G,801,P,4968,1,Simmonders,8.0,True,0.0,0.0,0.0
4969_01,Earth,False,F/1014/P,55 Cancri e,15.0,False,78.0,515.0,132.0,0.0,137.0,Jeanie Bellarkerd,F,1014,P,4969,2,Bellarkerd,10.0,False,215.0,647.0,862.0
4969_02,Earth,False,G/802/P,PSO J318.5-22,29.0,False,9.0,0.0,663.0,0.0,0.0,Chelsa Bellarkerd,G,802,P,4969,2,Bellarkerd,10.0,False,9.0,663.0,672.0
4971_01,Earth,True,G/812/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Lillen Contrevins,G,812,S,4971,1,Contrevins,7.0,True,0.0,0.0,0.0
4976_01,Earth,False,G/160/P,PSO J318.5-22,28.0,False,213.0,447.7948277209157,1317.0,199.0,0.0,Arl Hickerson,F,82,S,4976,1,Hickerson,10.0,True,412.0,1317.0,1729.0
4982_01,Earth,True,G/815/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Wenise Armstromez,G,815,S,4982,1,Armstromez,7.0,True,0.0,0.0,0.0
4984_01,Earth,False,F/947/S,TRAPPIST-1e,18.0,False,0.0,130.0,0.0,429.0,0.0,Chadie Baldson,F,947,S,4984,2,Baldson,9.0,False,429.0,130.0,559.0
4984_02,Earth,False,F/947/S,PSO J318.5-22,21.0,False,690.0,0.0,0.0,49.0,7.0,Annard Baldson,F,947,S,4984,2,Baldson,9.0,False,746.0,0.0,746.0
4985_01,Mars,True,F/948/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Grawk Welte,F,948,S,4985,1,Welte,10.0,True,0.0,0.0,0.0
4986_01,Earth,False,F/1017/P,55 Cancri e,16.0,False,0.0,81.0,1.0,0.0,778.0,Belix Ewisentley,F,1017,P,4986,1,Ewisentley,6.0,True,778.0,82.0,860.0
4988_01,Europa,True,B/163/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Alhaino Suartforly,B,163,P,4988,1,Suartforly,2.0,True,0.0,0.0,0.0
4993_01,Earth,False,E/320/S,TRAPPIST-1e,28.0,False,0.0,610.0,1014.0,0.0,0.0,Jodip Sosalinson,E,320,S,4993,1,Sosalinson,6.0,True,0.0,1624.0,1624.0
4994_01,Earth,False,G/817/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,732.0,303.9419702051322,Joyn Sosanturney,G,817,S,4994,1,Sosanturney,6.0,True,732.0,0.0,732.0
5001_01,Earth,False,G/819/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Racyle Workmanson,G,819,S,5001,1,Workmanson,4.0,True,0.0,0.0,0.0
5002_01,Earth,True,G/820/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Racy Casentry,G,820,S,5002,1,Casentry,5.0,True,0.0,0.0,0.0
5011_01,Earth,True,G/810/P,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Jimen Beangley,G,810,P,5011,1,Beangley,5.0,True,0.0,0.0,0.0
5022_01,Earth,False,G/160/P,TRAPPIST-1e,26.0,False,0.0,115.0,307.0,420.0,0.0,Landa Mcgowaymond,F,82,S,5022,1,Mcgowaymond,11.0,True,420.0,422.0,842.0
5024_01,Earth,False,G/822/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Evendy Mckins,G,822,S,5024,5,Mckins,7.0,False,0.0,0.0,0.0
5024_02,Earth,False,G/822/S,TRAPPIST-1e,28.771968503937007,False,0.0,0.0,0.0,0.0,0.0,Hene Mallerez,G,822,S,5024,5,Mallerez,10.0,False,0.0,0.0,0.0
5024_03,Earth,False,G/822/S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Agnesa Mckins,G,822,S,5024,5,Mckins,7.0,False,0.0,0.0,0.0
5024_04,Earth,False,F/957/S,TRAPPIST-1e,19.0,False,0.0,0.0,97.0,99.0,449.0,Scotty Mallerez,F,957,S,5024,5,Mallerez,10.0,False,548.0,97.0,645.0
5024_05,Earth,True,G/822/S,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Rone Mckins,G,822,S,5024,5,Mckins,7.0,False,0.0,0.0,0.0
5026_01,Earth,False,E/311/P,TRAPPIST-1e,35.0,False,57.0,97.0,455.0,109.0,0.0,Lloyde Pacerty,E,311,P,5026,1,Pacerty,8.0,True,166.0,552.0,718.0
5029_01,Europa,True,B/168/P,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Benebah Derterval,B,168,P,5029,2,Derterval,5.0,False,0.0,0.0,0.0
5029_02,Europa,True,B/168/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Hallah Derterval,B,168,P,5029,2,Derterval,5.0,False,0.0,0.0,0.0
5030_01,Earth,False,G/823/S,TRAPPIST-1e,34.0,False,4.0,12.0,858.0,0.0,32.0,Deanny Roycentes,G,823,S,5030,1,Roycentes,3.0,True,36.0,870.0,906.0
5031_01,Europa,False,A/45/P,55 Cancri e,21.0,False,0.0,438.0,0.0,0.0,2175.0,Ranan Seadler,A,45,P,5031,2,Seadler,2.0,False,2175.0,438.0,2613.0
5031_02,Europa,False,A/45/P,TRAPPIST-1e,26.0,False,0.0,6442.0,0.0,681.0,756.0,Atikard Ressighty,A,45,P,5031,2,Ressighty,2.0,False,1437.0,6442.0,7879.0
5033_01,Europa,False,B/169/P,TRAPPIST-1e,32.0,False,0.0,5209.0,0.0,22.0,3062.0,Majoth Witalnerod,B,169,P,5033,2,Witalnerod,4.0,False,3084.0,5209.0,8293.0
5033_02,Europa,False,B/169/P,TRAPPIST-1e,40.0,False,0.0,1262.0,0.0,6162.0,6.0,Wasalm Witalnerod,B,169,P,5033,2,Witalnerod,4.0,False,6168.0,1262.0,7430.0
5037_01,Mars,False,E/323/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Sar Birte,E,323,S,5037,1,Birte,4.0,True,0.0,0.0,0.0
5038_01,Mars,False,G/160/P,55 Cancri e,29.0,False,465.0,0.0,169.0,102.0,2104.0,Bers Sun,F,82,S,5038,2,Sun,4.0,False,2671.0,169.0,2840.0
5038_02,Mars,True,F/1025/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Cocors Sun,F,1025,P,5038,2,Sun,4.0,False,0.0,0.0,0.0
5041_01,Earth,False,F/959/S,55 Cancri e,25.0,False,3.0,414.0,4.0,245.0,143.0,Glasey Cooperkins,F,959,S,5041,1,Cooperkins,12.0,True,391.0,418.0,809.0
5043_01,Mars,True,F/1027/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Gice Lette,F,1027,P,5043,3,Lette,6.0,False,0.0,0.0,0.0
5043_02,Mars,True,F/1027/P,55 Cancri e,51.0,False,0.0,0.0,0.0,0.0,0.0,Yales Lette,F,1027,P,5043,3,Lette,6.0,False,0.0,0.0,0.0
5043_03,Mars,False,E/312/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Giamon Lette,E,312,P,5043,3,Lette,6.0,False,0.0,0.0,0.0
5045_01,Mars,True,F/960/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Ots Tité,F,960,S,5045,1,Tité,10.0,True,0.0,0.0,0.0
5046_01,Earth,True,G/827/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Lonnis Spencervan,G,827,S,5046,1,Spencervan,12.0,True,0.0,0.0,0.0
5047_01,Earth,True,G/828/S,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,Shawne Edwartizman,G,828,S,5047,1,Edwartizman,7.0,True,0.0,0.0,0.0
5049_01,Earth,False,E/313/P,TRAPPIST-1e,26.0,False,13.0,1.0,0.0,8.0,765.0,Gabria Batestonley,E,313,P,5049,1,Batestonley,9.0,True,786.0,1.0,787.0
5053_01,Europa,False,A/46/P,TRAPPIST-1e,42.0,True,2.0,722.0,0.0,1035.0,368.0,Aludrab Confring,A,46,P,5053,1,Confring,1.0,True,1405.0,722.0,2127.0
5054_01,Mars,False,F/962/S,TRAPPIST-1e,57.0,False,1337.0,0.0,0.0,1080.0,0.0,Reats Part,F,962,S,5054,1,Part,5.0,True,2417.0,0.0,2417.0
5055_01,Earth,True,G/815/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Fayen Hodgesss,G,815,P,5055,1,Hodgesss,4.0,True,0.0,0.0,0.0
5056_01,Mars,False,F/1029/P,TRAPPIST-1e,23.0,False,663.0,392.0,6023.0,4.0,0.0,Weres Chen,F,1029,P,5056,2,Chen,7.0,False,667.0,6415.0,7082.0
5056_02,Mars,False,F/1029/P,55 Cancri e,32.0,False,38.0,0.0,1423.0,0.0,0.0,Ockies Chen,F,1029,P,5056,2,Chen,7.0,False,38.0,1423.0,1461.0
